0	1.78E+02
0.366068152	1.40E+02
0.732136304	1.18E+02
1.098204456	96
1.464272608	1.51E+02
1.83034076	1.25E+02
2.196408911	1.19E+02
2.562477063	87
2.928545215	1.12E+02
3.294613367	63
3.660681519	47
4.026749671	8
4.392817823	7
4.758885975	7
5.124954127	4
5.491022278	4
5.85709043	1
6.223158582	5
6.589226734	2
6.955294886	5
7.321363038	2
7.68743119	5
8.053499342	2
8.419567494	2
8.785635645	2
9.151703797	3
9.517771949	2
9.883840101	2
10.24990825	1
10.6159764	3
10.98204456	7
11.34811271	5
11.71418086	4
12.08024901	4
12.44631716	4
12.81238532	-29
13.17845347	-29
13.54452162	-29
13.91058977	-30
14.27665792	-30
14.64272608	-30
15.00879423	-30
15.37486238	-30
15.74093053	-31
16.10699868	-31
16.47306684	-31
16.83913499	-31
17.20520314	-32
17.57127129	-32
17.93733944	-32
18.30340759	-33
18.66947575	-33
19.0355439	-33
19.40161205	-33
19.7676802	-33
20.13374835	-33
20.49981651	-34
20.86588466	-34
21.23195281	-35
21.59802096	-35
21.96408911	-35
22.33015727	-35
22.69622542	-36
23.06229357	-36
23.42836172	-36
23.79442987	-36
24.16049802	-36
24.52656618	-36
24.89263433	-37
25.25870248	-37
25.62477063	-37
25.99083878	-37
26.35690694	-37
26.72297509	-37
27.08904324	-38
27.45511139	-38
27.82117954	-39
28.1872477	-39
28.55331585	-40
28.919384	-41
29.28545215	-42
29.6515203	-43
30.01758846	-44
30.38365661	-44
30.74972476	-45
31.11579291	-46
31.48186106	-47
31.84792921	-48
32.21399737	-49
32.58006552	-50
32.94613367	-50
33.31220182	-51
33.67826997	-52
34.04433813	-52
34.41040628	-53
34.77647443	-54
35.14254258	-54
35.50861073	-55
35.87467889	-55
36.24074704	-55
36.60681519	-55
36.97288334	-56
37.33895149	-60
37.70501964	-58
38.0710878	-57
38.43715595	-59
38.8032241	-58
39.16929225	-60
39.5353604	-60
39.90142856	-61
40.26749671	-63
40.63356486	-65
40.99963301	-65
41.36570116	-66
41.73176932	-67
42.09783747	-68
42.46390562	-69
42.82997377	-70
43.19604192	-71
43.56211008	-72
43.92817823	-74
44.29424638	-75
44.66031453	-75
45.02638268	-76
45.39245083	-77
45.75851899	-74
46.12458714	-76
46.49065529	-78
46.85672344	-80
47.22279159	-81
47.58885975	-81
47.9549279	-84
48.32099605	-84
48.6870642	-86
49.05313235	-86
49.41920051	-87
49.78526866	-88
50.15133681	-89
50.51740496	-90
50.88347311	-91
51.24954126	-91
51.61560942	-92
51.98167757	-92
52.34774572	-94
52.71381387	-94
53.07988202	-96
53.44595018	-96
53.81201833	-97
54.17808648	-98
54.54415463	-98
54.91022278	-1.00E+02
55.27629094	-1.01E+02
55.64235909	-1.01E+02
56.00842724	-1.03E+02
56.37449539	-1.02E+02
56.74056354	-1.04E+02
57.10663169	-1.02E+02
57.47269985	-1.06E+02
57.838768	-1.03E+02
58.20483615	-1.07E+02
58.5709043	-1.04E+02
58.93697245	-1.10E+02
59.30304061	-1.09E+02
59.66910876	-1.11E+02
60.03517691	-1.11E+02
60.40124506	-1.12E+02
60.76731321	-1.13E+02
61.13338137	-1.15E+02
61.49944952	-1.14E+02
61.86551767	-1.16E+02
62.23158582	-1.15E+02
62.59765397	-1.17E+02
62.96372213	-1.17E+02
63.32979028	-1.18E+02
63.69585843	-1.19E+02
64.06192658	-1.18E+02
64.42799473	-1.19E+02
64.79406288	-1.20E+02
65.16013104	-1.20E+02
65.52619919	-1.21E+02
65.89226734	-1.22E+02
66.25833549	-1.21E+02
66.62440364	-1.23E+02
66.9904718	-1.24E+02
67.35653995	-1.24E+02
67.7226081	-1.26E+02
68.08867625	-1.26E+02
68.4547444	-1.27E+02
68.82081256	-1.28E+02
69.18688071	-1.28E+02
69.55294886	-1.29E+02
69.91901701	-1.30E+02
70.28508516	-1.31E+02
70.65115331	-1.31E+02
71.01722147	-1.33E+02
71.38328962	-1.34E+02
71.74935777	-1.35E+02
72.11542592	-1.33E+02
72.48149407	-1.35E+02
72.84756223	-1.36E+02
73.21363038	-1.36E+02
73.57969853	-1.37E+02
73.94576668	-1.37E+02
74.31183483	-1.37E+02
74.67790299	-1.37E+02
75.04397114	-1.37E+02
75.41003929	-1.38E+02
75.77610744	-1.38E+02
76.14217559	-1.38E+02
76.50824375	-1.37E+02
76.8743119	-1.36E+02
77.24038005	-1.39E+02
77.6064482	-1.40E+02
77.97251635	-1.38E+02
78.3385845	-1.41E+02
78.70465266	-1.40E+02
79.07072081	-1.41E+02
79.43678896	-1.42E+02
79.80285711	-1.44E+02
80.16892526	-1.42E+02
80.53499342	-1.44E+02
80.90106157	-1.42E+02
81.26712972	-1.43E+02
81.63319787	-1.43E+02
81.99926602	-1.44E+02
82.36533418	-1.43E+02
82.73140233	-1.43E+02
83.09747048	-1.44E+02
83.46353863	-1.44E+02
83.82960678	-1.45E+02
84.19567493	-1.45E+02
84.56174309	-1.46E+02
84.92781124	-1.47E+02
85.29387939	-1.46E+02
85.65994754	-1.49E+02
86.02601569	-1.48E+02
86.39208385	-1.52E+02
86.758152	-1.51E+02
87.12422015	-1.54E+02
87.4902883	-1.54E+02
87.85635645	-1.56E+02
88.22242461	-1.56E+02
88.58849276	-1.58E+02
88.95456091	-1.58E+02
89.32062906	-1.60E+02
89.68669721	-1.59E+02
90.05276537	-1.61E+02
90.41883352	-1.61E+02
90.78490167	-1.64E+02
91.15096982	-1.64E+02
91.51703797	-1.66E+02
91.88310612	-1.66E+02
92.24917428	-1.70E+02
92.61524243	-1.70E+02
92.98131058	-1.74E+02
93.34737873	-1.73E+02
93.71344688	-1.77E+02
94.07951504	-1.76E+02
94.44558319	-1.80E+02
94.81165134	-1.80E+02
95.17771949	-1.83E+02
95.54378764	-1.84E+02
95.9098558	-1.87E+02
96.27592395	-1.91E+02
96.6419921	-1.94E+02
97.00806025	-1.97E+02
97.3741284	-1.99E+02
97.74019655	-2.02E+02
98.10626471	-2.04E+02
98.47233286	-2.06E+02
98.83840101	-2.08E+02
99.20446916	-2.10E+02
99.57053731	-2.13E+02
99.93660547	-2.16E+02
1.00E+02	-2.19E+02
1.01E+02	-2.21E+02
1.01E+02	-2.22E+02
1.01E+02	-2.24E+02
1.02E+02	-2.25E+02
1.02E+02	-2.27E+02
1.02E+02	-2.28E+02
1.03E+02	-2.30E+02
1.03E+02	-2.31E+02
1.04E+02	-2.33E+02
1.04E+02	-2.36E+02
1.04E+02	-2.40E+02
1.05E+02	-2.44E+02
1.05E+02	-2.49E+02
1.05E+02	-2.54E+02
1.06E+02	-2.59E+02
1.06E+02	-2.65E+02
1.07E+02	-2.71E+02
1.07E+02	-2.79E+02
1.07E+02	-2.87E+02
1.08E+02	-2.95E+02
1.08E+02	-3.02E+02
1.08E+02	-3.08E+02
1.09E+02	-3.13E+02
1.09E+02	-3.19E+02
1.09E+02	-3.25E+02
1.10E+02	-3.30E+02
1.10E+02	-3.36E+02
1.11E+02	-3.42E+02
1.11E+02	-3.49E+02
1.11E+02	-3.56E+02
1.12E+02	-3.63E+02
1.12E+02	-3.70E+02
1.12E+02	-3.77E+02
1.13E+02	-3.84E+02
1.13E+02	-3.92E+02
1.13E+02	-3.99E+02
1.14E+02	-4.07E+02
1.14E+02	-4.15E+02
1.15E+02	-4.25E+02
1.15E+02	-4.35E+02
1.15E+02	-4.45E+02
1.16E+02	-4.55E+02
1.16E+02	-4.66E+02
1.16E+02	-4.77E+02
1.17E+02	-4.88E+02
1.17E+02	-5.02E+02
1.18E+02	-5.15E+02
1.18E+02	-5.29E+02
1.18E+02	-5.45E+02
1.19E+02	-5.61E+02
1.19E+02	-5.79E+02
1.19E+02	-5.97E+02
1.20E+02	-6.16E+02
1.20E+02	-6.36E+02
1.20E+02	-6.56E+02
1.21E+02	-6.76E+02
1.21E+02	-6.98E+02
1.22E+02	-7.22E+02
1.22E+02	-7.43E+02
1.22E+02	-7.64E+02
1.23E+02	-7.83E+02
1.23E+02	-7.99E+02
1.23E+02	-8.13E+02
1.24E+02	-8.25E+02
1.24E+02	-8.36E+02
1.24E+02	-8.47E+02
1.25E+02	-8.56E+02
1.25E+02	-8.62E+02
1.26E+02	-8.71E+02
1.26E+02	-8.80E+02
1.26E+02	-8.88E+02
1.27E+02	-8.97E+02
1.27E+02	-9.06E+02
1.27E+02	-9.15E+02
1.28E+02	-9.25E+02
1.28E+02	-9.33E+02
1.28E+02	-9.39E+02
1.29E+02	-9.46E+02
1.29E+02	-9.51E+02
1.30E+02	-9.57E+02
1.30E+02	-9.64E+02
1.30E+02	-9.70E+02
1.31E+02	-9.76E+02
1.31E+02	-9.82E+02
1.31E+02	-9.87E+02
1.32E+02	-9.92E+02
1.32E+02	-9.97E+02
1.33E+02	-1.00E+03
1.33E+02	-1.01E+03
1.33E+02	-1.02E+03
1.34E+02	-1.02E+03
1.34E+02	-1.02E+03
1.34E+02	-1.03E+03
1.35E+02	-1.03E+03
1.35E+02	-1.03E+03
1.35E+02	-1.03E+03
1.36E+02	-1.04E+03
1.36E+02	-1.04E+03
1.37E+02	-1.04E+03
1.37E+02	-1.04E+03
1.37E+02	-1.05E+03
1.38E+02	-1.05E+03
1.38E+02	-1.05E+03
1.38E+02	-1.05E+03
1.39E+02	-1.05E+03
1.39E+02	-1.05E+03
1.39E+02	-1.05E+03
1.40E+02	-1.05E+03
1.40E+02	-1.05E+03
1.41E+02	-1.05E+03
1.41E+02	-1.06E+03
1.41E+02	-1.06E+03
1.42E+02	-1.07E+03
1.42E+02	-1.06E+03
1.42E+02	-1.08E+03
1.43E+02	-1.07E+03
1.43E+02	-1.08E+03
1.43E+02	-1.08E+03
1.44E+02	-1.09E+03
1.44E+02	-1.09E+03
1.45E+02	-1.10E+03
1.45E+02	-1.10E+03
1.45E+02	-1.11E+03
1.46E+02	-1.10E+03
1.46E+02	-1.12E+03
1.46E+02	-1.11E+03
1.47E+02	-1.13E+03
1.47E+02	-1.12E+03
1.48E+02	-1.13E+03
1.48E+02	-1.13E+03
1.48E+02	-1.14E+03
1.49E+02	-1.15E+03
1.49E+02	-1.15E+03
1.49E+02	-1.16E+03
1.50E+02	-1.16E+03
1.50E+02	-1.16E+03
1.50E+02	-1.17E+03
1.51E+02	-1.17E+03
1.51E+02	-1.18E+03
1.52E+02	-1.18E+03
1.52E+02	-1.19E+03
1.52E+02	-1.19E+03
1.53E+02	-1.20E+03
1.53E+02	-1.20E+03
1.53E+02	-1.21E+03
1.54E+02	-1.21E+03
1.54E+02	-1.22E+03
1.54E+02	-1.22E+03
1.55E+02	-1.23E+03
1.55E+02	-1.23E+03
1.56E+02	-1.24E+03
1.56E+02	-1.24E+03
1.56E+02	-1.25E+03
1.57E+02	-1.26E+03
1.57E+02	-1.26E+03
1.57E+02	-1.27E+03
1.58E+02	-1.28E+03
1.58E+02	-1.28E+03
1.59E+02	-1.29E+03
1.59E+02	-1.30E+03
1.59E+02	-1.30E+03
1.60E+02	-1.31E+03
1.60E+02	-1.32E+03
1.60E+02	-1.32E+03
1.61E+02	-1.33E+03
1.61E+02	-1.34E+03
1.61E+02	-1.35E+03
1.62E+02	-1.36E+03
1.62E+02	-1.37E+03
1.63E+02	-1.38E+03
1.63E+02	-1.39E+03
1.63E+02	-1.40E+03
1.64E+02	-1.41E+03
1.64E+02	-1.42E+03
1.64E+02	-1.41E+03
1.65E+02	-1.41E+03
1.65E+02	-1.41E+03
1.65E+02	-1.41E+03
1.66E+02	-1.40E+03
1.66E+02	-1.40E+03
1.67E+02	-1.40E+03
1.67E+02	-1.40E+03
1.67E+02	-1.40E+03
1.68E+02	-1.41E+03
1.68E+02	-1.41E+03
1.68E+02	-1.42E+03
1.69E+02	-1.43E+03
1.69E+02	-1.45E+03
1.69E+02	-1.47E+03
1.70E+02	-1.48E+03
1.70E+02	-1.49E+03
1.71E+02	-1.50E+03
1.71E+02	-1.50E+03
1.71E+02	-1.50E+03
1.72E+02	-1.51E+03
1.72E+02	-1.51E+03
1.72E+02	-1.52E+03
1.73E+02	-1.53E+03
1.73E+02	-1.54E+03
1.74E+02	-1.55E+03
1.74E+02	-1.56E+03
1.74E+02	-1.58E+03
1.75E+02	-1.57E+03
1.75E+02	-1.58E+03
1.75E+02	-1.58E+03
1.76E+02	-1.59E+03
1.76E+02	-1.59E+03
1.76E+02	-1.59E+03
1.77E+02	-1.59E+03
1.77E+02	-1.60E+03
1.78E+02	-1.59E+03
1.78E+02	-1.60E+03
1.78E+02	-1.60E+03
1.79E+02	-1.60E+03
1.79E+02	-1.60E+03
1.79E+02	-1.60E+03
1.80E+02	-1.60E+03
1.80E+02	-1.60E+03
1.80E+02	-1.60E+03
1.81E+02	-1.61E+03
1.81E+02	-1.61E+03
1.82E+02	-1.61E+03
1.82E+02	-1.61E+03
1.82E+02	-1.62E+03
1.83E+02	-1.62E+03
1.83E+02	-1.63E+03
1.83E+02	-1.63E+03
1.84E+02	-1.63E+03
1.84E+02	-1.63E+03
1.84E+02	-1.64E+03
1.85E+02	-1.64E+03
1.85E+02	-1.64E+03
1.86E+02	-1.64E+03
1.86E+02	-1.65E+03
1.86E+02	-1.65E+03
1.87E+02	-1.65E+03
1.87E+02	-1.65E+03
1.87E+02	-1.65E+03
1.88E+02	-1.66E+03
1.88E+02	-1.66E+03
1.89E+02	-1.66E+03
1.89E+02	-1.66E+03
1.89E+02	-1.67E+03
1.90E+02	-1.67E+03
1.90E+02	-1.68E+03
1.90E+02	-1.69E+03
1.91E+02	-1.71E+03
1.91E+02	-1.73E+03
1.91E+02	-1.75E+03
1.92E+02	-1.78E+03
1.92E+02	-1.80E+03
1.93E+02	-1.82E+03
1.93E+02	-1.84E+03
1.93E+02	-1.86E+03
1.94E+02	-1.87E+03
1.94E+02	-1.88E+03
1.94E+02	-1.87E+03
1.95E+02	-1.89E+03
1.95E+02	-1.91E+03
1.95E+02	-1.93E+03
1.96E+02	-1.94E+03
1.96E+02	-1.95E+03
1.97E+02	-1.97E+03
1.97E+02	-1.98E+03
1.97E+02	-1.99E+03
1.98E+02	-2.00E+03
1.98E+02	-2.01E+03
1.98E+02	-2.03E+03
1.99E+02	-2.04E+03
1.99E+02	-2.04E+03
2.00E+02	-2.07E+03
2.00E+02	-2.09E+03
2.00E+02	-2.11E+03
2.01E+02	-2.13E+03
2.01E+02	-2.18E+03
2.01E+02	-2.20E+03
2.02E+02	-2.22E+03
2.02E+02	-2.24E+03
2.02E+02	-2.26E+03
2.03E+02	-2.28E+03
2.03E+02	-2.31E+03
2.04E+02	-2.33E+03
2.04E+02	-2.32E+03
2.04E+02	-2.35E+03
2.05E+02	-2.35E+03
2.05E+02	-2.38E+03
2.05E+02	-2.38E+03
2.06E+02	-2.41E+03
2.06E+02	-2.41E+03
2.06E+02	-2.45E+03
2.07E+02	-2.44E+03
2.07E+02	-2.48E+03
2.08E+02	-2.47E+03
2.08E+02	-2.51E+03
2.08E+02	-2.50E+03
2.09E+02	-2.55E+03
2.09E+02	-2.53E+03
2.09E+02	-2.58E+03
2.10E+02	-2.57E+03
2.10E+02	-2.60E+03
2.10E+02	-2.59E+03
2.11E+02	-2.64E+03
2.11E+02	-2.63E+03
2.12E+02	-2.67E+03
2.12E+02	-2.66E+03
2.12E+02	-2.70E+03
2.13E+02	-2.70E+03
2.13E+02	-2.73E+03
2.13E+02	-2.73E+03
2.14E+02	-2.77E+03
2.14E+02	-2.77E+03
2.15E+02	-2.80E+03
2.15E+02	-2.80E+03
2.15E+02	-2.83E+03
2.16E+02	-2.83E+03
2.16E+02	-2.85E+03
2.16E+02	-2.86E+03
2.17E+02	-2.88E+03
2.17E+02	-2.91E+03
2.17E+02	-2.94E+03
2.18E+02	-2.95E+03
2.18E+02	-2.98E+03
2.19E+02	-2.99E+03
2.19E+02	-3.02E+03
2.19E+02	-3.06E+03
2.20E+02	-3.09E+03
2.20E+02	-3.13E+03
2.20E+02	-3.17E+03
2.21E+02	-3.20E+03
2.21E+02	-3.23E+03
2.21E+02	-3.26E+03
2.22E+02	-3.30E+03
2.22E+02	-3.34E+03
2.23E+02	-3.37E+03
2.23E+02	-3.38E+03
2.23E+02	-3.40E+03
2.24E+02	-3.43E+03
2.24E+02	-3.45E+03
2.24E+02	-3.48E+03
2.25E+02	-3.50E+03
2.25E+02	-3.51E+03
2.25E+02	-3.55E+03
2.26E+02	-3.57E+03
2.26E+02	-3.59E+03
2.27E+02	-3.61E+03
2.27E+02	-3.62E+03
2.27E+02	-3.63E+03
2.28E+02	-3.64E+03
2.28E+02	-3.63E+03
